[11:34:19] [main/INFO]: ModLauncher running: args [--username, Foxiallis, --version, Traveller's Wonders, --gameDir, C:\Users\Nevermore\AppData\Roaming\.minecraft\versions\Traveller's Wonders, --assetsDir, C:\Users\Nevermore\AppData\Roaming\.minecraft\assets, --assetIndex, 1.19, --uuid, 600632b4bac5494ea55213b0d0fc2ebd, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, mojang, --versionType, release, --width, 925, --height, 530, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.11, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, -XX:+UseShenandoahGC, -XX:+AggressiveOpts, -XX:+UnlockExperimentalVMOptions, -XX:+AlwaysPreTouch, -XX:+UseStringDeduplication, -Dfml.ignorePatchDiscrepancies=true, -Dfml.ignoreInvalidMinecraftCertificates=true, -XX:-OmitStackTraceInFastThrow, -XX:+OptimizeStringConcat, -Dfml.readTimeout=180, -XX:+UseFastAccessorMethods, -Dsun.rmi.dgc.server.gcInterval=2147483646, -XX:G1NewSizePercent=20, -XX:G1ReservePercent=20, -XX:MaxGCPauseMillis=50, -XX:G1HeapRegionSize=32M]
[11:34:19] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:spiraled_gilded_blackstone Expected: 9247 Got: 15912
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:stacked_gilded_blackstone_bricks Expected: 9248 Got: 15913
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:thick_inlayed_gilded_blackstone Expected: 9249 Got: 15914
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_gilded_blackstone Expected: 9250 Got: 15915
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_gilded_blackstone_column Expected: 9251 Got: 15916
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_bordered_gilded_blackstone Expected: 9252 Got: 15917
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_gilded_blackstone_bricks Expected: 9253 Got: 15918
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_brick_bordered_gilded_blackstone Expected: 9254 Got: 15919
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_layered_gilded_blackstone_bricks Expected: 9255 Got: 15920
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_layered_gilded_blackstone_slabs Expected: 9256 Got: 15921
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:trodden_gilded_blackstone Expected: 9257 Got: 15922
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:unamused_gilded_blackstone Expected: 9258 Got: 15923
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:vertical_cut_gilded_blackstone Expected: 9259 Got: 15924
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:vertical_disordered_gilded_blackstone_bricks Expected: 9260 Got: 15925
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:weathered_gilded_blackstone Expected: 9261 Got: 15926
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:chunky_gilded_blackstone Expected: 9262 Got: 15927
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:reinforced_gilded_blackstone Expected: 9263 Got: 15928
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:special_gilded_blackstone Expected: 9264 Got: 15929
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:spiral_gilded_blackstone Expected: 9265 Got: 15930
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:granite_bricks Expected: 9266 Got: 15931
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:granite_mini_tiles Expected: 9267 Got: 15932
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:granite_pillar Expected: 9268 Got: 15933
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:granite_pillar_top Expected: 9269 Got: 15934
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:granite_scales Expected: 9270 Got: 15935
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:angry_granite Expected: 9271 Got: 15936
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:blank_granite_carving Expected: 9272 Got: 15937
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:bordered_granite Expected: 9273 Got: 15938
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:brick_bordered_granite Expected: 9274 Got: 15939
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:carved_granite Expected: 9275 Got: 15940
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:checkered_granite_tiles Expected: 9276 Got: 15941
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cobbled_granite Expected: 9277 Got: 15942
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_granite_bricks Expected: 9278 Got: 15943
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_disordered_granite_bricks Expected: 9279 Got: 15944
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_flat_granite_tiles Expected: 9280 Got: 15945
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:creeper_granite_carving Expected: 9281 Got: 15946
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:crying_granite Expected: 9282 Got: 15947
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:curly_granite_pillar Expected: 9283 Got: 15948
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cut_granite_column Expected: 9284 Got: 15949
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cut_blank_granite Expected: 9285 Got: 15950
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:glad_granite Expected: 9286 Got: 15951
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:duh_granite Expected: 9287 Got: 15952
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:edged_granite_bricks Expected: 9288 Got: 15953
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:engraved_granite Expected: 9289 Got: 15954
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:eroded_granite Expected: 9290 Got: 15955
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:etched_granite_bricks Expected: 9291 Got: 15956
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:fine_granite_pillar Expected: 9292 Got: 15957
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:flat_granite_tiles Expected: 9293 Got: 15958
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:inlayed_granite Expected: 9294 Got: 15959
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:inscribed_granite Expected: 9295 Got: 15960
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:layed_granite_bricks Expected: 9296 Got: 15961
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:loded_granite Expected: 9297 Got: 15962
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:massive_granite_bricks Expected: 9298 Got: 15963
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:offset_granite_bricks Expected: 9299 Got: 15964
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:ornate_granite_pillar Expected: 9300 Got: 15965
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:overlapping_granite_tiles Expected: 9301 Got: 15966
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:pillar_granite_bricks Expected: 9302 Got: 15967
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:polished_granite Expected: 9303 Got: 15968
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:prismal_granite_remnants Expected: 9304 Got: 15969
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:rough_granite Expected: 9305 Got: 15970
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:rounded_granite_bricks Expected: 9306 Got: 15971
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:runic_carved_granite Expected: 9307 Got: 15972
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:sad_granite Expected: 9308 Got: 15973
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:sanded_granite Expected: 9309 Got: 15974
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:simple_granite_pillar Expected: 9310 Got: 15975
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:small_granite_bricks Expected: 9311 Got: 15976
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:smooth_granite_column Expected: 9312 Got: 15977
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:smooth_inlayed_granite Expected: 9313 Got: 15978
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:smooth_ringed_granite Expected: 9314 Got: 15979
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:smoothed_double_inlayed_granite Expected: 9315 Got: 15980
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:spider_granite_carving Expected: 9316 Got: 15981
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:spiraled_granite Expected: 9317 Got: 15982
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:stacked_granite_bricks Expected: 9318 Got: 15983
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:thick_inlayed_granite Expected: 9319 Got: 15984
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_granite Expected: 9320 Got: 15985
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_granite_column Expected: 9321 Got: 15986
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiled_bordered_granite Expected: 9322 Got: 15987
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_granite_bricks Expected: 9323 Got: 15988
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_brick_bordered_granite Expected: 9324 Got: 15989
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_layered_granite_bricks Expected: 9325 Got: 15990
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:tiny_layered_granite_slabs Expected: 9326 Got: 15991
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:trodden_granite Expected: 9327 Got: 15992
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:unamused_granite Expected: 9328 Got: 15993
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:vertical_cut_granite Expected: 9329 Got: 15994
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:vertical_disordered_granite_bricks Expected: 9330 Got: 15995
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:weathered_granite Expected: 9331 Got: 15996
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:magma_block_bricks Expected: 9332 Got: 15997
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:magma_block_mini_tiles Expected: 9333 Got: 15998
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:magma_block_pillar Expected: 9334 Got: 15999
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:magma_block_pillar_top Expected: 9335 Got: 16000
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:magma_block_scales Expected: 9336 Got: 16001
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:angry_magma_block Expected: 9337 Got: 16002
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:blank_magma_block_carving Expected: 9338 Got: 16003
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:bordered_magma_block Expected: 9339 Got: 16004
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:brick_bordered_magma_block Expected: 9340 Got: 16005
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:carved_magma_block Expected: 9341 Got: 16006
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:checkered_magma_block_tiles Expected: 9342 Got: 16007
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cobbled_magma_block Expected: 9343 Got: 16008
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_magma_block_bricks Expected: 9344 Got: 16009
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_disordered_magma_block_bricks Expected: 9345 Got: 16010
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cracked_flat_magma_block_tiles Expected: 9346 Got: 16011
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:creeper_magma_block_carving Expected: 9347 Got: 16012
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:crying_magma_block Expected: 9348 Got: 16013
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:curly_magma_block_pillar Expected: 9349 Got: 16014
[11:36:51] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: chipped:cut_magma_block_column Expected: 9350 Got: 16015
